pos_in_book1,pos_in_book2,sentence_book1,sentence_book2,score,overlap_chars
4551,1563,لا تسبيُوا الدهرء فإن الله هو الدهر أبو هريرة م,(١) حديث لا تسبوا الدهر فإن الله هو الدهر أخرجه مسلم من حديث أبى هريرة,77,41
2372,450,فقال شعيب : البرٌ عشرة أجزاء ؛ تسعة في طلب الحلال »,وقال صلى الله عليه وسلم العبادة عشرة أجزاء تسعة منها في طلب الحلال(٤),77,39
1272,520,ودخل سالم بن عبد الله بن عمر رضي الله عنهم بالحَرّم يومًا » فرأى,وقال عبد الله بن عمر رضي الله عنهما,77,34
2247,1646,رأى - رحمه الله - امرأةٌ تبكي على رأ س قبر والدها » وهي تقول :,ومر داود الطائي على امرأة تبكي على قبر وهي تقول,77,34
1497,520,سالم بن عبد الله بن عمر بن الخطاب رضي الله عنهم جميعًا » فقال الخليفة :,وقال عبد الله بن عمر رضي الله عنهما,77,33
2800,306,ومن عَلُوٌ الهمّة : أنْ يُلِحّ في الدعاء ويكرّره ثلانًا :,الثَّامِنُ أَنْ يُلِحَّ فِي الدُّعَاءِ وَيُكَرِّرَهُ ثَلَاثًا قال ابن مسعود,77,31
4535,1625,لقنوا موتام لا إله إلا الله أبو سعيد اام,(١) حديث لقنوا موتاكم لا إله إلا الله تقدم,77,30
95,369,وقال عَييَهِ : « خيرك من أطعم الطعام ورد السلام )”2,وَقَالَ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ خَيْرُكُمْ مَنْ أطعم الطعام(٨),77,29
3252,314,حياء الصّدّيقة ببت الصّدّيق رضي الله عنهما :,[دعاء أبي بكر الصديق رضي الله عنه],77,27
3302,650,وكان كثيرًا ما يتمثّل بهذا البيت :,وكان الشبلي رحمه الله كثيراً ما يتواجد على هذا البيت,77,27
3860,1,فكتب بيده : 9 بسم الله الر حمن الرحيم »,(١) بسم الله الرحمن الرحيم,77,23
3162,1239,الدرجة الثانية : الشكر في المكاره :,[الشطر الثاني من الكتاب في الشكر],77,16
3162,1239,الدرجة الثانية : الشكر في المكاره,[الشطر الثاني من الكتاب في الشكر],77,16
3143,1089,وقالوا : الشريف إذا تنسنّك تواضع » والسفيه إذا تتسنّك تعاظم,وقال يحيى بن خالد البرمكي الشريف إذا تنسك تواضع والسفيه إذا تنسك تعاظم,76,49
1000,169,وخشوع القلب يثمر خشوع الجوارح فإن الرعية بحكم الراعي,لَوْ خَشَعَ قَلْبُهُ لَخَشَعَتْ جَوَارِحُهُ فَإِنَّ الرَّعِيَّةَ بِحُكْمِ الرَّاعِي,76,41
1453,703,"وقال عَيتَّهِ  : إن من أعظم الجهاد كلمة عديل عند سلطان جائر )”""",وقال صلى الله عليه وسلم أفضل الجهاد كلمة حق عند سلطان جائر(٢),76,40
4505,563,أن رسول الله َه كان م على الصبيان فيسلّم علييم ١ أنس 30,(٥) وَكَانَ أنس رَضِيَ اللَّهُ عَنْهُ يَمُرُّ عَلَى الصبيان فيسلم عليهم,76,36
2769,316,هو آخدّ بناصيتها إن رتي على صراط مستقم © ررد : +,ومن شر كل دابة أنت آخذ بناصيتها إن ربي على صراط مستقيم(١),76,35
1810,1,وكتب عمر إلى النعمان : ٠ بسم الله الرحمئن الرحيم,(١) بسم الله الرحمن الرحيم,76,23
2362,314,أبو بكرة الثقفي رضي الله عنه :,[دعاء أبي بكر الصديق رضي الله عنه],76,23
2676,314,أبو بكرة الثقفي رضي الله عنه كف,[دعاء أبي بكر الصديق رضي الله عنه],76,23
3477,316,عظم دعاء الفاروق رضي الله عنه فيل,[دعاء معروف الكرخي رضي الله عنه],76,21
3086,869,الثالغة : اللغنُ للشخص العيّن ؛ وهذا فيه خطرٌ ؛ كقولك : زيدٌ لَعَنَهُ,الثالثة اللعن للشخص المعين وهذا فيه خطر كقولك زيد لعنه الله وهو كافر أو فاسق أو مبتدع والتفصيل,75,51
944,390,« لكل عَمَلِ شِرّة » ولكل شْرَّةٍ قترّة » فمن كانت فترئه إلى سني » فقد,وقال صلى الله عليه وسلم لكل عامل شرة ولكل شرة فترة فمن كانت فترته إلى سنتي فقد اهتدى(٥),75,50
4365,614,"قال رسول الله عَيتَهِ: «عليكم بالدّنْجة؛ فإن الأرض تُطونى بالليل""",قال صلى الله عليه وسلم عليكم بالدلجة فإن الأرض تطوي بالليل ما لا تطوي بالنهار(٧),75,49
983,1396,) رواه البخاري ومسلم وأبو داود والترمذي والنسائ وابن ماجه عن ابن عمر,رواه أبو داود والترمذي وقال حسن صحيح وابن ماجه,75,37
2682,316,توكُل الخليلين إبراهم ومحمد عليبما الصلاة والسلام,[دعاء الخليل إبراهيم عليه الصلاة والسلام],75,33
661,3,بالمعروف والنبي عن المدكر,[كتاب الأمر بالمعروف والنهي عن المنكر],75,23
1149,633,ونختم بختام المسك من آل هاشم,وإن سنام المجد من آل هاشم,75,20
2023,116,الفصل الرابع : علو همة القادة ه,[الفصل الرابع من قواعد العقائد],75,20
1761,365,أبل يوم نهاوند ثم استشهد رضي الله عنه »,قَالَ أنس رَضِيَ اللَّهُ عَنْهُ,75,18
2571,1559,وقال رحمه الله : رحم اللهعيدًا قف عند همّه ؛ فإِنْ كان لله مضل »,وقال الحسن رحم الله تعالى عبداً وقف عند همه فإن كان لله مضى وإن كان لغيره تأخر,74,47
4501,585,إن الله يحب العبك التق الغني الخفي سعد بن ألي وقاص 931/1١,(٤) حديث إن الله يحب العبد التقي النقي الخفي أخرجه مسلم من حديث سعد بن أبي وقاص,74,47
2265,1485,أوصاهم شوقًا إليه » هذه إرادته في المذبرين عنه » فكيف بالمقبلين عليه,يا داود هذه إرادتي في المدبرين عنى فكيف إرادتي في المقبلين علي,74,44
4495,554,أفضل المؤمنين إسلامًا: من سلم المسلمون من لسانه ويده ابن عمرو لذرلف,وقال أيضاً أفضل المسلمين من سلم المسلمون من لسانه ويده(٧),74,42
2919,445,قال رسول الله عه : ٠ اتق الله حيها كنت » وأتبع,قال صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ اتَّقِ اللَّهَ حَيْثُمَا كنت(٤),74,32
4070,556,وقال ميل : ٠ إِنَّ مِنْ إجلال الله : كرام ذي الشَييَة المُسلِم ٠ وحامل,وقال صلى الله عليه وسلم من إجلال الله إكرام ذي الشيبة المسلم(٧),73,44
1272,646,وكان الُضيل بن عياض - رحمه الله - يقول : نِعُم السائلون »,وقال الفضيل بن عياض رحمه الله الغناء رقية الزنا,73,32
3195,1557,ولا تحسينٌ الله ايغفل ساعة,ولا تحسبن الله يغفل ساعة,73,23
105,1042,ويرحم الله الفضيل ؛ بن عياض: أدركنا الناس وهم يُراءِون بما يعملون»,وقال الفضيل بن عياض كانوا يراءون بما يعملون وصاروا اليوم يراءون,72,40
2342,1401,قال يحيى بن معاذ الرازي : الزهد يُورث السّخاء بالملك » والحب,وقال يحيى بن معاذ علامة الزهد السخاء بالموجود,72,37
3893,3,علرٌ همّته في الصبر والأمر بالمعروف والنبي عن المنكر :,[كتاب الأمر بالمعروف والنهي عن المنكر],72,31
2738,1549,وما هذا إِلّا لصدقه في الوفاء بالعزم,وأشار بذلك إلى شدة الوفاء بالعزم,72,24
1408,657,ولله ما أحلى قَوْلَ الشاعرٍ :,ويشير إلى ما قاله الجنيد قول الشاعر,72,20
4106,116,الفصل الرابع: علو همة القضاة م,[الفصل الرابع من قواعد العقائد],72,19
1234,995,َمَا لي إلى معن باك رَسسُولُ,فما لي إلى معن سواك شفيع,72,17
1499,61,فكيف إذا أتاها مَن يَلِيها,فكيف إذا الرعاة لها ذئاب,72,15
2248,1337,وقال الثوري لما سألوه عن بكائه : بكينا على الذنوب زمانًا » فالآن,وكان الثوري يوماً يبكي فقيل له علام تبكي فقال بكينا على الذنوب زماناً,71,44
91,585,"ومنها : قوله عَيهُ : إن الله يُحبٌ العبد تمي الغ الحفيي «""",وَقَالَ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ إِنَّ اللَّهَ يحب العبد التقي النقي الخفي(٤),71,38
1569,581,"وقال عَيتّه : ٠ كُلكُمْ راع » وَكُلّكُمْ مَسْؤول عَنْ رَعِييهِ ""7",وقد قال صلى الله عليه وسلم كلكم راع وكلكم مسئول عن رعيته(٣),71,37
153,8,وقال ابن شهاب الزهري : « العلم ذكرٌ يُحِبّهِ ذكورة الرجال ويكرهُةُ,وقال الزهري رحمه الله العلم ذكر ولا تحبه إلا ذكران الرجال,71,36
1366,1284,"وقوله عَفُهِ : ٠ ليس هنا من لم يَتَعَنّ بالقران ”""",(٢) وقال صلى الله عليه سلم ليس منا من لم يتغن بالقرآن,71,33
2017,3,قافلة النور تأمر بالمعروفء وتنبى عن المنكر فتبتلى 2,[كتاب الأمر بالمعروف والنهي عن المنكر],71,30
4363,1360,امال عندك مخروثٌ لواره ما الل مالك إلا يوم شفِقُهُ,ما المال مالك إلا يوم تنفقه,71,23
4398,555,الأعمال العائقة عن سلوك طريق المرسلين,قال اعزل الأذى عن طريق المسلمين(٢),71,22
614,1024,نسأل الله الصون والسلامة,نسأل الله العفو والعافية بمنه وكرمه,71,20
3243,420,له إن الذين تدعون من دون الله لنْ يخلقوا ذبابًا ولو اجتمعوا له وإن يَسْلبهِم,وأن كل من في السموات والأرض لن يخلقوا ذبابا ولو اجتمعوا له ولا فراشا,70,47
665,666,وجاهد المنافقين بالأمر بالمعروف والنبي عن المنكر وغير ذلك » وصبر على,الباب الأول في وُجُوبُ الْأَمْرِ بِالْمَعْرُوفِ وَالنَّهْيِ عَنِ الْمُنْكَرِ وَفَضِيلَتُهُ,70,43
2537,1135,درجة الصائم القائم » وسوء الخلق يأك الحسناتٍ كما تأكل النار الحطب,وإلى قوله صلى الله عليه وسلم الحسد يأكل الحسنات كما تأكل النار الحطب,70,42
4447,414,وقال رسول الله ع 0 خير الأسعاء عيد الله وعيد الرمن » وأصدق,وقال صلى الله عليه وسلم أحب الأسماء إلى الله عبد الله وعبد الرحمن(٣),70,41
1623,666,لقد ضرب الربّانيون الآمرون بالمعروف ولتاهون عن المنكر أروعٌ,الباب الأول في وُجُوبُ الْأَمْرِ بِالْمَعْرُوفِ وَالنَّهْيِ عَنِ الْمُنْكَرِ وَفَضِيلَتُهُ,70,37
2763,1048,قال شيخ الإسلام الهروي » الأنصاري : « وهو على ثلاث درجات,القسم الأول وهو الأغلظ الرياء بالأصول وهو على ثلاث درجات,70,36
3128,1102,عن نبي الله عيسى بن مريم قال : جَؤْدةٌ الثياب حُِيلَام القلب,فإن قلت فقد قال عيسى عليه السلام جودة الثياب خيلاء القلب,70,34
3082,925,وقال َيِه : « المستبّان شيطانان » يتباتران ويتكاذبان 2,(٢) حديث المستبان شيطانان يتهاتران تقدم,70,29
4150,201,قال : قنادى المنادي : الصلاة جامعة » فخرجتٌ,ثم ينادي مناد الصلاة جامعة,70,23
186,954,لا تفخرن بدنيا لا بقاء لها,يا من يعانق دنيا لا بقاء لها,70,20
2792,1647,يا أيها النسرٌ المشوق إلى الذّرى,يا أيها الناس كان لي أمل,70,20
3124,314,تواضعٌ الصّدّيق رضي الل عنه9 :,[دعاء أبي بكر الصديق رضي الله عنه],70,20
274,1585,هو الفرق بين الهدى والعمى,فهذا هو الفرق بين التذكر والتفكر,70,19
1898,1498,ونذر خالد لله أن يُجري نهرًا,ومن الدلائل أن يرى متفهماً,70,18
2619,2,ويحك يا نفس » أين تلاوة القران,[كتاب آداب تلاوة القرآن],70,17
2900,209,النوع الأول : مخالجة الجهالة :,[النوع الأول زكاة النعم],70,17
2748,75,تبه بشر بن الحارث الحافي :,وقال بشر بن الحارث من طلب,70,16
